Empresa,Año,Mes,Día,Apertura,Máximo,Mínimo,Cierre,Cierre Ajustado,Volumen,Rendimiento Diario,Volatilidad,Tendencia,Sobrecompra/Sobrevendido,Recomendación
JNJ,2022,6,30,176.86000061035156,178.2899932861328,175.02999877929688,177.50999450683594,166.13925170898438,10777200.0,0.0036751888173765564,0.012055212673812477,0.00021604901999607598,0.042879282096127035,Comprar
MSFT,2021,2,26,231.52999877929688,235.3699951171875,229.5399932861328,232.3800048828125,225.59075927734375,37819200.0,0.0036712568911032683,0.01112777054566572,0.0012561988868812404,0.09575737055210905,Comprar
NVDA,2023,12,21,48.81100082397461,49.095001220703125,48.41899871826172,48.9900016784668,48.983680725097656,300425000.0,0.003667223606778971,0.01912947813162186,0.0004782415978383768,0.2261994122021409,Comprar
GOOGL,2021,8,3,135.13499450683594,135.73199462890625,133.3195037841797,135.6300048828125,135.47451782226562,20762000.0,0.0036630805942092365,0.008670168578980878,0.0011853000707074944,0.29767135464372624,Comprar
JNJ,2021,7,22,169.36000061035156,171.07000732421875,168.64999389648438,169.97999572753906,155.12364196777344,5281900.0,0.0036608119683108034,0.0053615916976244805,0.0004132777895180825,0.06789498731535167,Comprar
V,2023,1,11,221.2899932861328,222.17999267578125,219.6999969482422,222.10000610351562,219.09442138671875,5408200.0,0.0036604132222799977,0.010884325292170554,7.1116997811152e-05,0.08481725350989278,Comprar
JPM,2023,12,11,158.52000427246094,159.3000030517578,158.14999389648438,159.10000610351562,156.34164428710938,8093900.0,0.0036588557621900653,0.0063417378214433405,0.0013592150678830097,0.10939310200607402,Comprar
JNJ,2022,7,11,177.6999969482422,179.02000427246094,177.52000427246094,178.35000610351562,166.9254608154297,3645200.0,0.003657901893283445,0.011051192676652478,0.0003955141815455397,0.04525270826009717,Comprar
JPM,2024,1,25,172.30999755859375,172.99000549316406,170.91000366210938,172.94000244140625,170.98959350585938,8873500.0,0.003656229422197443,0.009932568073884493,0.00352379325296646,0.16174284582196452,Comprar
MSFT,2020,5,28,180.74000549316406,184.14999389648438,180.3800048828125,181.39999389648438,174.81414794921875,33810200.0,0.0036515900368569733,0.013815042457842212,0.0008114752824878105,-0.02292520250474803,Comprar
GOOGL,2024,6,3,172.5399932861328,174.52999877929688,171.16000366210938,173.1699981689453,172.9714813232422,27459100.0,0.0036513556701473107,0.010393812632678462,0.0031335419557992233,0.2052284645127192,Comprar
V,2023,12,7,254.88999938964844,256.1400146484375,253.5,255.82000732421875,254.36212158203125,3589300.0,0.0036486638816637775,0.0049000809115641855,0.0014861667595285055,0.09021671874898889,Comprar
V,2021,6,10,233.10000610351562,234.25999450683594,232.1300048828125,233.9499969482422,228.33763122558594,4452500.0,0.0036464642748619083,0.006024507043338785,0.0002906235236552332,0.1040769999536874,Comprar
NVDA,2023,12,19,49.42399978637695,49.70000076293945,48.89500045776367,49.604000091552734,49.597599029541016,464444000.0,0.003641961515737054,0.018502292959536492,0.001506284594617775,0.2493275383633341,Comprar
TSLA,2023,8,11,241.77000427246094,243.7899932861328,238.02000427246094,242.64999389648438,242.64999389648438,98866600.0,0.0036397799912008095,0.026922798199593884,0.001339892292337305,0.23486410669288743,Comprar
NVDA,2022,9,21,13.213000297546387,14.031000137329102,13.109999656677246,13.26099967956543,13.250019073486328,807679000.0,0.0036327390401978805,0.03389965429918616,0.004446692543819557,-0.3706673008900741,Comprar
V,2023,7,17,243.11000061035156,245.3699951171875,243.0,243.99000549316406,241.6297607421875,4328100.0,0.0036197806778954433,0.008548301960511831,0.0018029577414041395,0.1182960759047458,Comprar
AMZN,2023,7,31,133.1999969482422,133.8699951171875,132.3800048828125,133.67999267578125,133.67999267578125,41901500.0,0.0036035716106328102,0.012292505842631963,0.00042540871346068,0.26763581364799494,Comprar
JNJ,2022,7,7,177.86000061035156,179.1199951171875,177.50999450683594,178.5,167.0658416748047,5725800.0,0.0035983323257179228,0.012153441615559032,5.0276127712814754e-05,0.046996046482298506,Comprar
NVDA,2023,10,12,46.777000427246094,47.60900115966797,46.33000183105469,46.94499969482422,46.934814453125,481325000.0,0.0035914929568735417,0.01843317578483001,0.0002947840804080434,0.40390886823333616,Comprar
AMZN,2023,11,13,142.0800018310547,143.22999572753906,140.6699981689453,142.58999633789062,142.58999633789062,35680600.0,0.0035894883182952426,0.016057352445768665,0.0010532042686162242,0.1923102783947738,Comprar
MSFT,2020,6,2,184.25,185.0,181.35000610351562,184.91000366210938,178.1967010498047,30794600.0,0.0035821094280020353,0.012482756336168764,0.001817317561829137,-0.004866666693601604,Comprar
MSFT,2024,3,4,413.44000244140625,417.3500061035156,412.32000732421875,414.9200134277344,413.42779541015625,17596000.0,0.0035797479140588866,0.008541298153128726,0.0008549502257680818,0.17411860498982484,Comprar
MSFT,2021,11,11,331.25,333.7699890136719,330.510009765625,332.42999267578125,324.08203125,16849800.0,0.0035622420400943395,0.009553600751414131,0.0007733914203789952,0.2270952925144763,Comprar
MSFT,2024,2,22,410.19000244140625,412.8299865722656,408.57000732421875,411.6499938964844,410.1695251464844,27009900.0,0.003559305313119322,0.010040557392813666,0.0011678125598495442,0.17666729630696,Comprar
MSFT,2023,6,28,334.6600036621094,337.9800109863281,333.80999755859375,335.8500061035156,332.6435852050781,20259500.0,0.0035558549823233136,0.014045276060307244,0.0016477052339649674,0.25925933757662795,Comprar
AMZN,2022,7,14,110.23999786376953,111.18000030517578,107.58000183105469,110.62999725341797,110.62999725341797,51163100.0,0.0035377303810399576,0.027453172235517295,0.0020019626994593025,-0.2574657176430222,Comprar
JNJ,2020,3,24,118.76000213623047,119.6500015258789,113.86000061035156,119.18000030517578,105.24327087402344,17604800.0,0.0035365288092831923,0.0357641718964821,0.0007979740056562011,-0.34443831134147557,Comprar
MSFT,2020,6,16,192.88999938964844,195.5800018310547,191.4600067138672,193.57000732421875,186.54232788085938,42556700.0,0.0035253664613096865,0.01590553507112412,0.0008479468571266676,0.03605343410947592,Comprar
AMZN,2023,12,21,153.3000030517578,153.97000122070312,152.10000610351562,153.83999633789062,153.83999633789062,36305700.0,0.0035224610266347983,0.011371562930601953,0.001954371785342408,0.21864321311406115,Comprar
JNJ,2024,1,25,159.0,159.6199951171875,158.47000122070312,159.55999755859375,155.9044952392578,5478900.0,0.003521997223860063,0.005666087941308251,0.0020978749741366346,-0.0023752832927877087,Comprar
AAPL,2021,9,3,153.75999450683594,154.6300048828125,153.08999633789062,154.3000030517578,151.7587432861328,57808700.0,0.0035120223999349,0.011088455591143178,0.0031905467707428067,0.16470105263131346,Comprar
MSFT,2024,2,14,408.07000732421875,409.8399963378906,404.57000732421875,409.489990234375,408.01727294921875,20401200.0,0.003479753191045106,0.010172622353449325,0.0017869875461792243,0.17884659903706593,Comprar
GOOGL,2021,8,13,137.25,137.85650634765625,137.0330047607422,137.7274932861328,137.56961059570312,15948000.0,0.00347900390625,0.00822003433870163,0.0013871381955325474,0.28941678189353715,Comprar
TSLA,2021,10,14,271.8299865722656,273.4166564941406,271.1166687011719,272.7733459472656,272.7733459472656,36741600.0,0.0034704021690013555,0.012870510718003979,0.0016057356696149885,0.15671383370538922,Comprar
GOOGL,2024,1,16,142.0,144.35000610351562,141.4499969482422,142.49000549316406,142.32666015625,22670500.0,0.0034507429096060738,0.010157836592798352,0.0018242622960303364,0.12401788666701964,Comprar
AAPL,2022,2,1,174.00999450683594,174.83999633789062,172.30999755859375,174.61000061035156,171.98487854003906,86213900.0,0.003448112881194614,0.016977720205967085,0.0013060344122367673,0.17567647472765263,Comprar
GOOGL,2023,5,15,116.11000061035156,118.4800033569336,116.01000213623047,116.51000213623047,116.37643432617188,36266800.0,0.003445022166705982,0.015006136066555568,0.004473156445077418,0.15874834204250124,Comprar
V,2021,6,4,229.35000610351562,230.6999969482422,228.72999572753906,230.13999938964844,224.6190185546875,5085700.0,0.0034444877484601163,0.008620798442683247,0.0009997500700446068,0.08902471501905393,Comprar
MSFT,2020,1,15,162.6199951171875,163.94000244140625,162.57000732421875,163.17999267578125,156.39169311523438,21417900.0,0.003443595962416575,0.007696405392139669,0.0017069227000495147,-0.15126016949911786,Comprar
MSFT,2020,2,13,183.0800018310547,186.22999572753906,182.8699951171875,183.7100067138672,176.0676727294922,35295800.0,0.003441145272621667,0.014917285200412713,0.002815676248926046,-0.0345896714927998,Comprar
MSFT,2023,6,2,334.25,337.5,332.54998779296875,335.3999938964844,332.1978759765625,25864000.0,0.0034405202587415857,0.010964286345334123,0.0023228484920772867,0.2840348934745323,Comprar
MSFT,2022,8,10,288.1700134277344,289.80999755859375,286.94000244140625,289.1600036621094,283.6574401855469,24687800.0,0.0034354380686568695,0.015798971936265057,0.0026646841881955235,-0.018970037316428805,Comprar
MSFT,2023,8,1,335.19000244140625,338.5400085449219,333.70001220703125,336.3399963378906,333.12890625,18311900.0,0.0034308717089060635,0.014957676279396875,0.0006398372365697809,0.20908933231310595,Comprar
AAPL,2023,12,27,192.49000549316406,193.5,191.08999633789062,193.14999389648438,192.41983032226562,48087700.0,0.003428689201963532,0.007666426987989886,0.0018703691757965912,0.0785365818028696,Comprar
JPM,2022,8,29,114.0,114.86000061035156,113.45999908447266,114.38999938964844,108.1851806640625,8117300.0,0.0034210472776178727,0.014833898562692856,0.000650407155196312,-0.15870622506484303,Comprar
AMZN,2023,3,8,93.5999984741211,94.16999816894531,92.18000030517578,93.91999816894531,93.91999816894531,44899100.0,0.003418800214112114,0.01422453839435547,0.004031202727369228,-0.13776135072637716,Comprar
JNJ,2024,2,28,161.0,161.61000061035156,160.2899932861328,161.5500030517578,159.0474090576172,6071100.0,0.0034161680233404505,0.007129815701970201,0.0012412074886583655,0.01364548687215104,Comprar
MSFT,2024,2,13,404.94000244140625,410.07000732421875,403.3900146484375,406.32000732421875,404.1114196777344,27824900.0,0.0034079243208682084,0.01017689689653478,0.001597953054516727,0.17144458820841169,Comprar
JNJ,2024,1,12,161.83999633789062,162.47000122070312,161.69000244140625,162.38999938964844,158.66966247558594,4496500.0,0.0033984371243404657,0.007544617385084523,0.0014102511326969866,0.01571515212999084,Comprar
JNJ,2022,12,7,176.57000732421875,177.8800048828125,176.22999572753906,177.1699981689453,168.01268005371094,5702600.0,0.0033980337534044286,0.008724010743710523,0.0009172567727430879,0.025557303674460158,Comprar
JNJ,2021,9,2,174.33999633789062,175.19000244140625,173.91000366210938,174.92999267578125,160.58970642089844,4544300.0,0.0033841708746347875,0.00701695925199745,0.0015278992020457344,0.06931469208171884,Comprar
V,2023,5,4,224.83999633789062,226.05999755859375,223.47999572753906,225.60000610351562,222.98294067382812,5648700.0,0.003380224951093015,0.009513050076835033,0.00044484796219381687,0.06510152458114613,Comprar
V,2023,8,28,243.00999450683594,245.22999572753906,242.60000610351562,243.8300018310547,241.92538452148438,3741500.0,0.003374376950556587,0.007550011091112671,0.0026125316089248263,0.08109642733958682,Comprar
AAPL,2023,4,20,166.08999633789062,167.8699951171875,165.55999755859375,166.64999389648438,165.34925842285156,52456400.0,0.0033716513392805466,0.009029196732569213,0.0026155979597287287,0.10893697009230273,Comprar
V,2022,7,28,210.63999938964844,212.72000122070312,207.9199981689453,211.35000610351562,207.65713500976562,7477100.0,0.003370711716314597,0.01297746397263534,0.0039494659103400265,-0.001176016985051392,Comprar
GOOGL,2023,5,1,106.83999633789062,107.98999786376953,106.81999969482422,107.19999694824219,107.07710266113281,26681700.0,0.0033695303509093145,0.015284289418634479,0.003782405590931166,0.06551378802358064,Comprar
GOOGL,2020,2,18,75.71700286865234,76.52799987792969,75.55049896240234,75.97200012207031,75.8849105834961,25642000.0,0.003367767393808721,0.01092187128779876,0.0016631111094053742,-0.7902001724460143,Comprar
GOOGL,2024,5,9,169.38999938964844,170.69000244140625,168.17999267578125,169.9600067138672,169.76516723632812,15346700.0,0.0033650588952867286,0.013255951175857273,0.0021596926800568476,0.21235816505818497,Comprar
AAPL,2023,5,25,172.41000366210938,173.89999389648438,171.69000244140625,172.99000549316406,171.87722778320312,56058300.0,0.0033640845585235306,0.0074365868297233614,0.0026603648882947643,0.13592566428078903,Comprar
JPM,2023,12,13,160.52000427246094,162.02999877929688,159.77000427246094,161.05999755859375,158.26763916015625,12379100.0,0.00336402486768096,0.00608805513720875,0.00180333897660613,0.12164943403728583,Comprar
AAPL,2022,9,14,154.7899932861328,157.10000610351562,153.61000061035156,155.30999755859375,153.60804748535156,87965400.0,0.003359417888853434,0.01687644176946331,0.00187362017149672,-0.0353269523847058,Comprar
GOOGL,2024,5,14,169.77000427246094,171.25,168.8000030517578,170.33999633789062,170.1447296142578,25127100.0,0.003357436832686398,0.013273856445535416,0.003249836907413245,0.21002454930596678,Comprar
JNJ,2020,5,5,149.0,150.77999877929688,148.63999938964844,149.5,132.01766967773438,6562300.0,0.003355704697986577,0.012441597583813286,0.003194392027389206,-0.15066445422426206,Comprar
GOOGL,2022,8,23,113.4800033569336,115.01000213623047,113.43000030517578,113.86000061035156,113.72947692871094,15870400.0,0.003348583381891053,0.013852150135740088,0.0031542304753884513,-0.11296090913779618,Comprar
V,2021,4,8,219.97000122070312,222.82000732421875,218.11000061035156,220.6999969482422,215.0930938720703,11042000.0,0.003318614917888889,0.015229399878682591,0.000567352304244257,0.07730425530750988,Comprar
JNJ,2020,1,23,148.0399932861328,148.77000427246094,146.75999450683594,148.52999877929688,130.3300323486328,8671900.0,0.003309953494911177,0.004126223534492061,0.002100330969560297,-0.20668705804530935,Comprar
AAPL,2023,12,7,193.6300048828125,195.0,193.58999633789062,194.27000427246094,193.5355987548828,47477700.0,0.003305269707738601,0.006698993178736024,0.003378937824215153,0.10320446531688325,Comprar
JNJ,2022,7,27,172.6300048828125,174.10000610351562,171.1300048828125,173.1999969482422,162.10536193847656,4648500.0,0.0033018134119651957,0.010149880588805404,0.00012385498360578117,0.010851167240335715,Comprar
NVDA,2020,6,29,9.169750213623047,9.204500198364258,8.899999618530273,9.199999809265137,9.1726713180542,342248000.0,0.0032988461994471244,0.021432036020864253,0.001122941192679674,-0.9137417886765401,Comprar
JNJ,2021,12,28,169.7899932861328,170.63999938964844,169.58999633789062,170.35000610351562,157.4094696044922,3187000.0,0.0032982675041341803,0.008847626395718945,0.0013771613396373645,0.024381950736132335,Comprar
NVDA,2020,6,2,8.796250343322754,8.837249755859375,8.657999992370605,8.825249671936035,8.795021057128906,391320000.0,0.0032967830020088824,0.027896855755797447,0.00420003406398616,-0.9329750562004665,Comprar
MSFT,2021,8,6,288.510009765625,289.5,287.6199951171875,289.4599914550781,281.65185546875,16589300.0,0.00329271656891508,0.006702661044375297,0.001967311338420134,0.1992657235848788,Comprar
AAPL,2024,7,9,227.92999267578125,229.39999389648438,226.3699951171875,228.67999267578125,228.4156036376953,48076100.0,0.003290484026237111,0.02133323423350485,0.0014061189971848504,0.2353371514824988,Comprar
JNJ,2024,1,19,161.14999389648438,161.9199981689453,160.27999877929688,161.67999267578125,157.97592163085938,7055800.0,0.0032888538589540546,0.007736023135152765,0.0012375822661173078,0.010476270222384253,Comprar
JNJ,2022,11,28,176.75,177.77000427246094,176.55999755859375,177.3300018310547,168.16441345214844,6183100.0,0.0032814813638171853,0.007782178061756787,0.0010828626215072948,0.02902217231161974,Comprar
AAPL,2024,8,20,225.77000427246094,227.1699981689453,225.4499969482422,226.50999450683594,226.50999450683594,30299000.0,0.0032776286502700074,0.015667169356681148,0.002616695626332247,0.17805652962002402,Comprar
MSFT,2022,9,12,265.7799987792969,267.45001220703125,265.1600036621094,266.6499938964844,262.13104248046875,18747700.0,0.0032733656452077196,0.013174461514741446,0.0008663733186275262,-0.07495422800652801,Comprar
GOOGL,2024,4,9,156.08999633789062,158.55999755859375,155.19000244140625,156.60000610351562,156.4204864501953,31113000.0,0.0032674084027843357,0.011548405704133438,0.000992234313306333,0.15410300308898184,Comprar
AAPL,2023,11,28,189.77999877929688,191.0800018310547,189.39999389648438,190.39999389648438,189.6802215576172,38415400.0,0.003266914960351108,0.007749322489677412,0.0026369960372216294,0.08970457156642002,Comprar
JPM,2024,8,23,217.60000610351562,219.19000244140625,216.5,218.30999755859375,218.30999755859375,7214000.0,0.0032628282865965145,0.012410915574294192,0.0029608659698710576,0.17049238396019128,Comprar
AAPL,2023,6,20,184.41000366210938,186.10000610351562,184.41000366210938,185.00999450683594,183.81988525390625,49799100.0,0.0032535699409556615,0.008444906411585606,0.0019342213653720803,0.2066772938275776,Comprar
MSFT,2020,12,31,221.6999969482422,223.0,219.67999267578125,222.4199981689453,215.42555236816406,20942100.0,0.0032476374858553363,0.010555764369503921,0.00028763431649022237,0.11280049813003984,Comprar
MSFT,2020,8,17,209.60000610351562,211.19000244140625,208.9199981689453,210.27999877929688,202.64561462402344,20184800.0,0.00324423977089686,0.014134613977105031,0.0013116551843195914,0.1106416175208403,Comprar
GOOGL,2020,4,8,60.154998779296875,60.744998931884766,59.1974983215332,60.349998474121094,60.28081512451172,40334000.0,0.003241620792640269,0.02648687832127676,0.001414908522687959,-0.8001355053932342,Comprar
V,2023,2,6,228.6999969482422,230.25999450683594,228.0399932861328,229.44000244140625,226.33509826660156,3402400.0,0.003235703992298415,0.009782562083839328,0.0021235007649037067,0.11748877845722358,Comprar
V,2022,3,21,216.33999633789062,218.05999755859375,214.5500030517578,217.0399932861328,212.8411865234375,6101500.0,0.003235633540221094,0.025206737788321255,0.0012923311664329812,-0.02669615494234567,Comprar
JNJ,2022,11,23,176.44000244140625,177.39999389648438,176.00999450683594,177.00999450683594,167.8609619140625,5389200.0,0.0032305149486663346,0.00812102486824659,0.0013854664089936073,0.027572476598387834,Comprar
MSFT,2022,12,1,253.8699951171875,256.1199951171875,250.9199981689453,254.69000244140625,251.0792999267578,26041500.0,0.003230028518495189,0.01977557216176537,0.0022122577844655962,-0.04036375338923696,Comprar
JPM,2020,2,7,136.72999572753906,137.6699981689453,136.3000030517578,137.1699981689453,120.20636749267578,6379800.0,0.003218038873364992,0.010656044619149962,0.0002816031277187288,-0.27760209281558773,Comprar
V,2022,2,9,230.1300048828125,233.14999389648438,230.1199951171875,230.8699951171875,226.03587341308594,7772800.0,0.0032155313026296594,0.015641593856318463,0.0027368913486595825,0.025469708625609426,Comprar
AAPL,2024,7,8,227.08999633789062,227.85000610351562,223.25,227.82000732421875,227.55661010742188,59085900.0,0.0032146329565390925,0.021382714173044277,0.0013827797481995117,0.23246212333709906,Comprar
TSLA,2024,1,17,214.86000061035156,215.6699981689453,212.00999450683594,215.5500030517578,215.5500030517578,103164400.0,0.003211404819166732,0.017594636097585874,4.2018442266129884e-05,-0.06917611188015944,Comprar
JPM,2023,9,8,143.3699951171875,144.1199951171875,142.64999389648438,143.8300018310547,140.30113220214844,7107900.0,0.0032085284894596534,0.008705539605259053,0.001099003858634103,0.027697026742339113,Comprar
GOOGL,2021,8,25,141.625,142.1894989013672,141.37600708007812,142.07899475097656,141.91612243652344,15848000.0,0.0032056116573808474,0.006445442425180375,0.0017475062845802177,0.30296437844086677,Comprar
V,2022,7,15,209.3699951171875,211.7100067138672,207.17999267578125,210.0399932861328,206.37001037597656,7245700.0,0.003200067748820955,0.0151687115240029,0.00319301106316875,-0.010374980129575781,Comprar
MSFT,2020,8,28,228.17999267578125,230.63999938964844,226.5800018310547,228.91000366210938,221.1325225830078,26292900.0,0.003199276929443111,0.013339607084512433,0.0017991114785211998,0.21150088840259199,Comprar
MSFT,2020,1,23,166.19000244140625,166.8000030517578,165.27000427246094,166.72000122070312,159.78443908691406,19680800.0,0.003189113493657581,0.008246297700467777,0.0007140750167317831,-0.13016574226307334,Comprar
AMZN,2022,8,1,134.9600067138672,138.8300018310547,133.50999450683594,135.38999938964844,135.38999938964844,76846900.0,0.0031860747954235847,0.020979766512322973,0.004644987677055959,-0.07588265641652008,Comprar
TSLA,2022,4,1,360.3833312988281,364.9166564941406,355.5466613769531,361.5299987792969,361.5299987792969,54263100.0,0.0031817994365503513,0.03225078250627635,0.002246931239749483,0.2428851564519407,Comprar
JNJ,2022,10,25,170.1699981689453,171.11000061035156,168.52000427246094,170.7100067138672,160.848388671875,5661900.0,0.0031733475391223357,0.011368398204120323,0.0009872184004965845,-0.006638566390787782,Comprar
JPM,2023,3,1,142.10000610351562,143.4600067138672,141.8000030517578,142.5500030517578,137.02867126464844,7139200.0,0.00316676234281354,0.009815605794312565,0.0038498857307519424,0.14375809545976365,Comprar
MSFT,2024,4,2,420.1099853515625,422.3800048828125,417.8399963378906,421.44000244140625,419.9243469238281,17912000.0,0.003165878308583277,0.009712788010233259,8.648460951147557e-05,0.1627052093778126,Comprar
AAPL,2021,9,15,148.55999755859375,149.44000244140625,146.3699951171875,149.02999877929688,146.57553100585938,83281300.0,0.0031637131692719045,0.014131892032620549,0.000665537466674253,0.11457797932061423,Comprar
AAPL,2023,6,14,183.3699951171875,184.38999938964844,182.02000427246094,183.9499969482422,182.76669311523438,57462900.0,0.0031630138326830507,0.008345710378857339,0.0018792970816824733,0.20284024193156408,Comprar
JPM,2022,12,19,129.64999389648438,131.3300018310547,129.08999633789062,130.05999755859375,124.10570526123047,9017200.0,0.003162388595534618,0.01116536357286187,0.0016834222729074813,0.05959723586780276,Comprar
AMZN,2020,5,8,118.60700225830078,119.36199951171875,117.8499984741211,118.98049926757812,118.98049926757812,64132000.0,0.003149030008059278,0.024040018149116472,0.00586005383436308,-0.14430908543625967,Comprar
V,2023,2,14,228.6699981689453,231.4199981689453,227.1699981689453,229.38999938964844,226.72898864746094,4829400.0,0.0031486475115601992,0.010905878494895493,0.001140339613520678,0.11437134944204666,Comprar
GOOGL,2022,9,8,108.04000091552734,109.5999984741211,107.16000366210938,108.37999725341797,108.25575256347656,24238300.0,0.0031469486765041414,0.01566389996543703,0.001635611697585759,-0.14158314516768158,Comprar
MSFT,2023,11,7,359.3999938964844,362.4599914550781,357.6300048828125,360.5299987792969,357.8440246582031,25833900.0,0.003144142743469183,0.012403302138759665,0.000463368094412005,0.16697448363318124,Comprar
AAPL,2020,12,16,127.41000366210938,128.3699951171875,126.55999755859375,127.80999755859375,125.11717224121094,98208600.0,0.0031394230043753596,0.013905959577261769,0.0004663955834971745,0.31305160727148595,Comprar
JNJ,2024,2,9,156.27000427246094,157.1999969482422,155.6699981689453,156.75999450683594,153.16864013671875,6529200.0,0.003135536065646283,0.005898673042523052,0.0011229372963088675,-0.017794521572911753,Comprar
JNJ,2021,12,27,169.13999938964844,169.85000610351562,168.6999969482422,169.6699981689453,156.7811279296875,3704800.0,0.003133491670860864,0.008863412147466318,0.0013447306445267644,0.020597509144277576,Comprar
GOOGL,2021,2,2,95.65650177001953,97.46849822998047,95.31849670410156,95.95600128173828,95.84600067138672,66332000.0,0.003130989594819351,0.01528015130406798,0.0019053707360120813,0.22309422536197698,Comprar
V,2023,11,14,246.1699981689453,247.92999267578125,245.5800018310547,246.94000244140625,245.53271484375,14092000.0,0.0031279371092674227,0.009354691222881979,4.6796510070430504e-05,0.061523356496361314,Comprar
JNJ,2024,8,9,160.1199951171875,160.92999267578125,159.33999633789062,160.6199951171875,159.41004943847656,4579200.0,0.003122658101719673,0.013712464813795743,0.002316151727963044,0.04542778218268968,Comprar
AAPL,2023,5,10,173.02000427246094,174.02999877929688,171.89999389648438,173.55999755859375,172.20533752441406,53724500.0,0.00312098758986542,0.009173691563719276,0.003004219873455249,0.14444419745286186,Comprar
AAPL,2022,8,1,161.00999450683594,163.58999633789062,160.88999938964844,161.50999450683594,159.51852416992188,67829400.0,0.0031053972862459273,0.014076152014175046,0.00503698355604911,0.015519791731115668,Comprar
GOOGL,2021,9,7,143.83450317382812,144.56500244140625,143.61900329589844,144.28050231933594,144.11509704589844,20124000.0,0.0031007799635446977,0.007834485825009549,0.001714288699501836,0.2964405777578202,Comprar
JPM,2021,6,8,164.49000549316406,165.75999450683594,163.16000366210938,165.0,150.84523010253906,10370700.0,0.0031004589324859135,0.009467889865111581,0.00135879964623419,0.26366578287039927,Comprar
TSLA,2021,9,17,252.38333129882812,253.67999267578125,250.0,253.163330078125,253.163330078125,84612600.0,0.0030905320699382366,0.01288116476387788,0.001203819759207468,0.09469872650205145,Comprar
JPM,2020,12,21,123.16999816894531,125.0,121.08999633789062,123.55000305175781,111.48682403564453,28323600.0,0.003085206531311861,0.012789039400921125,0.0007654887926415217,0.23567425915514711,Comprar
JPM,2020,12,16,120.30000305175781,121.08000183105469,119.86000061035156,120.66999816894531,108.88802337646484,11169400.0,0.003075603556122218,0.013339918450622214,0.0012275699513906446,0.20970185529284113,Comprar
JNJ,2021,8,20,178.88999938964844,179.9199981689453,178.07000732421875,179.44000244140625,163.7568817138672,5428700.0,0.003074532135023523,0.006301484082382681,0.0016450753300674425,0.10554390608653001,Comprar
JPM,2024,8,27,219.50999450683594,220.4199981689453,219.19000244140625,220.17999267578125,220.17999267578125,5185200.0,0.0030522444795762936,0.012088110312999957,0.0026537659197426334,0.17577100390005249,Comprar
V,2023,3,14,218.0,219.8699951171875,216.0399932861328,218.66000366210938,216.1234588623047,7985600.0,0.003027539734446674,0.007396395305730546,0.0016478646778232823,0.05308861816573834,Comprar
JPM,2021,4,9,155.80999755859375,157.0399932861328,154.97000122070312,156.27999877929688,142.87327575683594,12122400.0,0.003016502330194677,0.007313554398280807,0.002160406558968734,0.323686036140182,Comprar
V,2023,9,6,245.4199981689453,246.66000366210938,244.2100067138672,246.16000366210938,244.23719787597656,4520300.0,0.0030152615870147966,0.007098262320913796,0.002243940006960866,0.08552238633560745,Comprar
MSFT,2023,4,20,285.25,289.0299987792969,285.0799865722656,286.1099853515625,282.76031494140625,23244400.0,0.0030148478582383872,0.011030159109805428,0.0005186433911647569,0.12102091810298045,Comprar
JPM,2024,2,20,179.19000244140625,180.4600067138672,178.41000366210938,179.72999572753906,177.70301818847656,9668000.0,0.0030135235156849008,0.007595076169937249,0.0033734387887249927,0.181555789917837,Comprar
GOOGL,2024,3,26,150.22000122070312,152.25999450683594,149.97999572753906,150.6699981689453,150.4972686767578,22149100.0,0.002995586104283492,0.010124839973488139,0.0007233439351775775,0.12166159379922488,Comprar
GOOGL,2020,12,24,86.44999694824219,87.12049865722656,86.21749877929688,86.70800018310547,86.60859680175781,9312000.0,0.0029844215612609957,0.01019283722779282,0.0007132476057234516,0.16511091993913632,Comprar
MSFT,2020,7,31,204.39999389648438,205.10000610351562,199.00999450683594,205.00999450683594,197.56690979003906,51044000.0,0.002984347497879521,0.015610712603520463,0.0013777798627788748,0.08252844320967674,Comprar
V,2020,3,27,161.0800018310547,167.10000610351562,158.14999389648438,161.55999755859375,156.4759521484375,14950700.0,0.0029798592133273983,0.03056785769398688,0.003242955480556875,-0.01625560506477805,Comprar
TSLA,2022,7,28,280.0666809082031,283.29998779296875,272.79998779296875,280.8999938964844,280.8999938964844,84723000.0,0.0029754092331832336,0.03227827798404511,0.003481861493227606,-0.07293364037156783,Comprar
AAPL,2023,11,8,182.35000610351562,183.4499969482422,181.58999633789062,182.88999938964844,181.95889282226562,49340300.0,0.0029613011684039734,0.010627882483086262,0.0021962452695953746,0.06259731228075073,Comprar
NVDA,2020,8,14,11.529999732971191,11.704750061035156,11.440500259399414,11.564000129699707,11.529648780822754,366436000.0,0.0029488636180353134,0.019350607780292753,0.0020347671056581843,-0.81666074643871,Comprar
JNJ,2021,8,10,173.25999450683594,174.11000061035156,172.77999877929688,173.77000427246094,158.58242797851562,3678300.0,0.0029436094989883986,0.0043221184008486405,0.0004298835071766799,0.08044757458029922,Comprar
GOOGL,2024,6,4,173.27999877929688,173.85000610351562,171.88999938964844,173.7899932861328,173.59075927734375,26879600.0,0.002943181616047371,0.01039674539554657,0.002971106069705251,0.20769979324479845,Comprar
MSFT,2022,12,9,244.6999969482422,248.30999755859375,244.16000366210938,245.4199981689453,241.94073486328125,20609700.0,0.0029423834478241383,0.017690496889904674,0.002154924665409884,-0.07085955285585668,Comprar
